customer_id,story_segment,health_status,lifecycle_stage,campaign_name,offer,channel,message
CUST00166,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST00167,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST00168,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00169,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00170,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00171,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST00172,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00173,ECO_CONSCIOUS_HOME,LOYAL,LOYAL,Healthy Home Collection,Free Shipping on Eco Bundles,SMS,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST00174,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST00175,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00176,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST00177,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,RCS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00178,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST00179,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00180,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00181,NEW_PARENT,AT_RISK,ACTIVE,Home Safety Essentials,URGENT: 20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00182,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST00183,NEW_PARENT,AT_RISK,HIBERNATING,Home Safety Essentials,URGENT: 20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00184,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00185,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00186,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00187,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST00188,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00189,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST00190,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00191,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00192,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00193,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00194,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00195,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00196,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST00197,WELLNESS_SEEKER,AT_RISK,ACTIVE,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00198,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00199,ECO_CONSCIOUS_HOME,LOYAL,LOYAL,Healthy Home Collection,Free Shipping on Eco Bundles,SMS,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST00200,NEW_PARENT,AT_RISK,HIBERNATING,Home Safety Essentials,URGENT: 20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00201,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00202,GENERAL,AT_RISK,ACTIVE,Personalized Recommendations,URGENT: 10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST00203,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST00204,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00205,WELLNESS_SEEKER,AT_RISK,LOST,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00206,WELLNESS_SEEKER,AT_RISK,ACTIVE,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00207,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00208,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00209,WELLNESS_SEEKER,AT_RISK,LOST,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00210,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00211,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00212,NEW_PARENT,LOYAL,HIBERNATING,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00213,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST00214,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST00215,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00216,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00217,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST00218,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST00219,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST00220,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00221,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00222,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,SMS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00223,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00224,NEW_PARENT,AT_RISK,HIBERNATING,Home Safety Essentials,URGENT: 20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00225,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00226,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST00227,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,RCS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00228,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST00229,ECO_CONSCIOUS_HOME,LOYAL,LOYAL,Healthy Home Collection,Free Shipping on Eco Bundles,RCS,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST00230,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00231,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST00232,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,SMS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST00233,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
